0.07355486327450933, 99.82745212404004
1.6181660021029813, 98.47732852727708
3.1577519324547865, 97.3328007745144
5.965232158390421, 94.66223601806811
6.59917930618235, 93.77204776591937
7.776509723510202, 93.51770826530543
9.406659532117985, 93.00902926407757
10.855681584213798, 91.99167126162186
11.308500975493729, 90.97431325916614
11.670756488517682, 90.21129475732434
12.21413975805362, 89.57544600578952
12.848086905845534, 89.06676700456165
13.482034053637449, 88.93959725425469
14.38767283619734, 88.68525775364076
17.919664088180866, 88.30374850271986
18.553611235972795, 88.1765787524129
20.183761044580578, 87.54073000087807
20.636580435860523, 87.15922074995717
21.36109146190843, 87.03205099965021
21.904474731444367, 86.77771149903629
22.357294122724312, 86.65054174872932
23.262932905284188, 85.88752324688753
23.62518841830814, 85.50601399596663
24.16857168784408, 85.2516744953527
24.71195495738, 84.74299549412484
26.704360279011738, 84.48865599351092
33.76834278297882, 84.36148624320394
35.5796203480986, 83.72563749166912
36.66638688717045, 82.96261898982732
37.93428118275429, 82.58110973890643
43.09642224334563, 82.58110973890643
44.90769980846538, 82.07243073767856
45.81333859102527, 81.81809123706464
47.35292452137706, 81.43658198614375
47.715180034401016, 80.80073323460891
48.25856330393695, 80.41922398368803
52.877321094992354, 80.03771473276713
61.39032565105525, 79.78337523215319
61.7525811640792, 79.52903573153927
64.37893363350285, 79.02035673031139
67.72979712897443, 78.76601722969747
73.61644921561367, 78.38450797877658
79.68422905876488, 78.0029987278557
84.03129521505232, 77.49431972662782
89.0123085191317, 77.11281047570694
95.89516326658679, 76.73130122478602
99.6082822750823, 76.09545247325121
102.14407086624996, 75.58677347202334
109.29861724847305, 74.82375497018154
114.18906667429641, 74.06073646833977
120.25684651744763, 72.91620871557708
