0.4566989746871215, 100.11663596186199
5.564061058352024, 99.88628446888744
14.325449982991017, 99.5412909633212
15.861830191654775, 99.42562176474178
16.52631076484873, 99.13490798931163
19.059303072434133, 98.84510055445888
20.05593934043783, 98.61275511221403
20.554257474439694, 98.49658239109161
21.4678729455525, 98.20598946107177
22.007786069787016, 97.91521526293646
23.378124684669004, 97.68305108880708
23.461314665134353, 97.3338481347813
26.40948346442039, 97.16065652088884
30.478783473423377, 96.92980150537127
31.26775898833057, 96.8137697705609
31.64160634970125, 96.46470780284716
33.05356412389797, 95.99973494573337
33.34429401204949, 95.8252543141308
33.8841587981199, 95.65089452793856
34.96391253934273, 95.24396774958254
35.25473910382253, 94.83665829409382
40.23750956944593, 94.66445358438565
41.69086898121881, 94.49053689803125
45.967829743318305, 94.14336817507922
46.258656307798105, 93.73605871959052
47.25531674488387, 93.44550607137413
48.376641307257316, 92.92218502197674
48.79198698253241, 92.63135040113627
48.87512862483361, 92.39856185905357
49.20742933413574, 92.10768695640965
49.33214179758755, 91.75850414328559
50.951591141306366, 91.58466802053809
51.24251438211441, 90.94452974116322
51.6993583712939, 90.711922467196
53.858696670165145, 90.30551935228472
54.689267175305005, 90.01488614046144
56.68249137314827, 89.6666096679148
57.3469236081781, 89.49231030442772
61.291656168221664, 89.261394866205
62.496001527486, 88.7963213045826
62.786755584719586, 88.5636334670085
63.61737442802358, 88.15658584324215
66.81470229431054, 87.92530786878848
70.21969091369402, 87.57771618690032
71.29939631675273, 87.28720382048736
71.71479033019196, 86.87995478770382
71.88107361479436, 86.41437770353842
77.52822797728348, 86.18428804228623
79.27231727720789, 85.83589072432926
79.8123029086886, 85.37049490827934
84.7121492537494, 84.90721388691004
84.96135665891444, 84.73271311440575
85.70893053624548, 84.32562520883597
91.52229567609078, 83.804580081333
93.30790745900168, 83.45620290427775
96.79603772068637, 82.8758226803069
97.2114317341256, 82.46857364752334
100.99029188396182, 81.71371279194992
101.40568589740104, 81.30646375916638
102.11183396807385, 80.66652688880873
105.22618937563405, 80.260587014637
108.71434380640085, 79.6219995846946
109.75264757188339, 79.04043104752225
